ct,tot,moe,tot_afghan,moe_afghan,tot_albanian,moe_albanian,tot_alsatian,moe_alsatian,tot_american,moe_american,tot_arab,moe_arab,tot_arab_egyptian,moe_arab_egyptian,tot_arab_iraqi,moe_arab_iraqi,tot_arab_jordanian,moe_arab_jordanian,tot_arab_lebanese,moe_arab_lebanese,tot_arab_moroccan,moe_arab_moroccan,tot_arab_palestinia,moe_arab_palestinian,tot_arab_syrian,moe_arab_syrian,tot_arab_arab,moe_arab_arab,tot_arab_other_arab,moe_arab_other_arab,tot_armenian,moe_armenian,tot_assyrian/chaldean/syriac,moe_assyrian/chaldean/syriac,tot_australian,moe_australian,tot_austrian,moe_austrian,tot_basque,moe_basque,tot_belgian,moe_belgian,tot_brazilian,moe_brazilian,tot_british,moe_british,tot_bulgarian,moe_bulgarian,tot_cajun,moe_cajun,tot_canadian,moe_canadian,tot_carpatho_rusyn,moe_carpatho_rusyn,tot_celtic,moe_celtic,tot_croatian,moe_croatian,tot_cypriot,moe_cypriot,tot_czech,moe_czech,tot_czechoslovakian,moe_czechoslovakian,tot_danish,moe_danish,tot_dutch,moe_dutch,tot_eastern_european,moe_eastern_european,tot_english,moe_english,tot_estonian,moe_estonian,tot_european,moe_european,tot_finnish,moe_finnish,tot_french_ex_basque,moe_french_ex_basque,tot_french_canadian,moe_french_canadian,tot_german,moe_german,tot_german_russian,moe_german_russian,tot_greek,moe_greek,tot_guyanese,moe_guyanese,tot_hungarian,moe_hungarian,tot_icelander,moe_icelander,tot_iranian,moe_iranian,tot_irish,moe_irish,tot_israeli,moe_israeli,tot_italian,moe_italian,tot_latvian,moe_latvian,tot_lithuanian,moe_lithuanian,tot_luxembourger,moe_luxembourger,tot_macedonian,moe_macedonian,tot_maltese,moe_maltese,tot_new_zealander,moe_new_zealander,tot_northern_european,moe_northern_european,tot_norwegian,moe_norwegian,tot_pennsylvania_german,moe_pennsylvania_german,tot_polish,moe_polish,tot_portuguese,moe_portuguese,tot_romanian,moe_romanian,tot_russian,moe_russian,tot_scandinavian,moe_scandinavian,tot_scotch-irish,moe_scotch-irish,tot_scottish,moe_scottish,tot_serbian,moe_serbian,tot_slavic,moe_slavic,tot_slovak,moe_slovak,tot_slovene,moe_slovene,tot_soviet_union,moe_soviet_union,tot_s_african,moe_s_african,tot_s_african_cape_verdean,moe_s_african_cape_verdean,tot_s_african_ethiopian,moe_s_african_ethiopian,tot_s_african_ghanaian,moe_s_african_ghanaian,tot_s_african_kenyan,moe_s_african_kenyan,tot_s_african_liberian,moe_s_african_liberian,tot_s_african_nigerian,moe_s_african_nigerian,tot_s_african_senegalese,moe_s_african_senegalese,tot_s_african_sierra_leonean,moe_s_african_sierra_leonean,tot_s_african_somali,moe_s_african_somali,tot_s_african_south_african,moe_s_african_south_african,tot_s_african_sudanese,moe_s_african_sudanese,tot_s_african_ugandan,moe_s_african_ugandan,tot_s_african_zimbabwean,moe_s_african_zimbabwean,tot_s_african_african,moe_s_african_african,tot_s_african_other_s_african,moe_s_african_other_s_african,tot_swedish,moe_swedish,tot_swiss,moe_swiss,tot_turkish,moe_turkish,tot_ukrainian,moe_ukrainian,tot_welsh,moe_welsh,tot_w_indians,moe_w_indians,tot_w_indians_bahamian,moe_w_indians_bahamian,tot_w_indians_barbadian,moe_w_indians_barbadian,tot_w_indians_belizean,moe_w_indians_belizean,tot_w_indians_bermudan,moe_w_indians_bermudan,tot_w_indians_british_west_indian,moe_w_indians_british_west_indian,tot_w_indians_dutch_west_indian,moe_w_indians_dutch_west_indian,tot_w_indians_haitian,moe_w_indians_haitian,tot_w_indians_jamaican,moe_w_indians_jamaican,tot_w_indians_trinidadian_and_tobagonian,moe_w_indians_trinidadian_and_tobagonian,tot_w_indians_u.s._virgin_islander,moe_w_indians_u.s._virgin_islander,tot_w_indians_west_indian,moe_w_indians_west_indian,tot_w_indians_other_west_indian,moe_w_indians_other_west_indian,tot_yugoslavian,moe_yugoslavian,tot_other_groups,moe_other_groups,tot_unclass_not_rep,moe_unclass_not_rep
36081155103,4986,723,0,13,0,13,0,13,105,95,70,110,0,13,0,13,0,13,70,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,70,110,0,13,0,13,0,13,0,13,0,13,0,13,31,35,0,13,0,13,37,53,0,13,0,13,0,13,0,13,1,14,40,45,231,177,0,13,18,29,0,13,31,40,0,13,185,163,0,13,111,149,4,41,56,51,0,13,0,13,344,190,0,13,504,254,0,13,33,50,0,13,0,13,0,13,0,13,0,13,182,272,0,13,77,63,0,13,88,109,133,133,33,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,501,396,0,13,0,13,0,13,0,13,149,238,0,13,333,325,0,13,19,34,0,13,0,13,0,13,0,13,1949,724,938,451
36081155104,3867,1009,0,13,0,13,0,13,147,109,1,3,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,107,0,13,0,13,0,13,0,13,70,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,71,20,30,0,13,14,24,0,13,18,28,2,5,62,58,0,13,50,89,10,19,0,13,0,13,0,13,129,95,0,13,292,196,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,18,0,13,0,13,0,13,0,13,0,13,9,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,18,0,13,0,13,16,28,0,13,268,206,0,13,33,52,0,13,0,13,0,13,0,13,21,33,18,18,19,33,0,13,177,188,0,13,0,13,2479,970,442,258
36081156700,1652,409,0,13,0,13,0,13,105,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25,0,13,12,15,0,13,14,30,0,13,8,16,68,60,0,13,0,13,0,13,22,21,0,13,62,47,0,13,9,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,40,0,13,0,13,5,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,147,87,0,13,0,13,0,13,0,13,10,16,0,13,37,42,11,16,50,67,0,13,39,52,0,13,0,13,1062,344,226,119
36081157101,8902,1421,0,18,0,18,0,18,28,45,100,118,0,18,0,18,31,52,0,18,0,18,0,18,0,18,54,88,46,77,0,18,0,18,0,18,11,17,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,25,0,18,0,18,0,18,12,19,36,38,0,18,0,18,0,18,16,26,0,18,359,254,0,18,0,18,175,187,92,124,0,18,0,18,392,177,0,18,431,170,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,337,286,0,18,0,18,148,169,0,18,0,18,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,39,65,13,23,0,18,188,206,0,18,0,18,0,18,0,18,0,18,0,18,115,184,41,48,32,52,0,18,0,18,0,18,0,18,5161,1054,2107,1071
36081157102,2297,340,0,13,0,13,0,13,6,9,13,20,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,11,0,13,0,13,0,13,0,13,13,15,0,13,42,69,0,13,5,8,0,13,116,88,0,13,26,27,89,66,0,13,0,13,0,13,146,85,0,13,57,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,30,0,13,0,13,24,26,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,4,0,13,0,13,4,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1568,327,341,186
36081157901,5825,971,63,102,0,18,0,18,91,63,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,37,0,18,10,15,10,15,8,14,0,18,0,18,11,18,0,18,51,57,0,18,10,16,14,21,111,55,0,18,31,49,0,18,0,18,0,18,0,18,126,80,0,18,396,148,0,18,34,38,0,18,0,18,22,32,0,18,0,18,0,18,0,18,143,85,10,22,0,18,81,67,0,18,0,18,8,14,0,18,0,18,31,47,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,23,0,18,0,18,24,37,0,18,423,590,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,16,369,584,0,18,44,72,0,18,24,36,3733,803,760,424
36081157902,4218,713,0,13,0,13,0,13,83,75,13,21,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,0,13,0,13,0,13,24,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13,0,13,0,13,2,5,0,13,5,10,0,13,0,13,0,13,50,56,0,13,0,13,114,97,12,18,0,13,0,13,160,128,148,185,235,157,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,58,0,13,0,13,34,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,49,0,13,0,13,0,13,0,13,0,13,32,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,2,6,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,2292,660,1149,537
36081157903,4378,615,0,13,0,13,0,13,45,70,82,95,82,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,19,0,13,10,16,0,13,0,13,0,13,207,129,0,13,103,127,12,20,10,14,0,13,0,13,188,86,0,13,150,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,0,13,91,73,0,13,0,13,45,54,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,62,10,15,29,44,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,2830,690,748,276
36081161700,5155,690,0,18,0,18,0,18,227,128,12,20,0,18,0,18,0,18,0,18,0,18,0,18,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,16,0,18,0,18,0,18,6,10,8,11,0,18,46,51,0,18,126,184,11,17,0,18,0,18,265,111,0,18,51,70,25,30,18,25,0,18,0,18,723,233,0,18,507,214,0,18,12,18,0,18,0,18,0,18,0,18,0,18,18,27,0,18,179,130,0,18,6,10,50,48,0,18,0,18,36,58,0,18,0,18,0,18,0,18,0,18,22,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,25,0,18,0,18,18,20,0,18,11,17,0,18,403,476,0,18,148,227,0,18,0,18,0,18,0,18,355,404,0,18,0,18,48,74,0,18,0,18,0,18,2322,605,810,346
36081162100,6244,905,0,18,0,18,0,18,52,50,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,12,7,12,200,115,0,18,70,88,89,96,51,46,0,18,0,18,339,153,0,18,353,144,0,18,8,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,16,0,18,0,18,23,27,0,18,0,18,0,18,0,18,0,18,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,28,0,18,0,18,208,160,0,18,0,18,0,18,0,18,0,18,0,18,89,71,74,116,45,73,0,18,0,18,0,18,0,18,4342,791,842,313
36081990100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36085000300,2187,232,0,13,0,13,0,13,86,52,33,29,23,26,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,13,16,0,13,0,13,24,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,0,13,15,18,22,31,30,39,47,31,0,13,0,13,0,13,51,30,6,9,89,37,0,13,6,10,5,7,16,16,0,13,0,13,233,72,0,13,284,85,0,13,0,13,0,13,0,13,0,13,0,13,27,24,8,11,0,13,38,22,14,22,0,13,93,53,6,8,30,25,31,28,0,13,0,13,0,13,0,13,0,13,29,27,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,15,17,0,13,0,13,6,9,0,13,20,21,0,13,47,31,0,13,0,13,0,13,0,13,6,8,0,13,7,10,9,20,13,16,0,13,12,15,0,13,0,13,1049,223,399,140
36085000600,2484,588,0,13,94,150,0,13,73,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,60,61,0,13,0,13,0,13,12,14,0,13,206,158,0,13,28,31,10,16,0,13,0,13,0,13,252,204,0,13,397,203,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,399,527,0,13,0,13,50,96,0,13,0,13,34,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,245,146,8,14,116,129,0,13,0,13,48,90,0,13,0,13,11,18,0,13,0,13,57,90,0,13,0,13,0,13,13,21,789,343,148,88
36085000700,4578,974,0,13,0,13,0,13,416,399,34,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,65,28,45,0,13,0,13,4,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,142,221,5,11,0,13,12,18,0,13,3,15,0,13,77,62,0,13,0,13,0,13,0,13,0,13,0,13,85,77,0,13,187,146,10,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67,62,0,13,0,13,43,77,0,13,0,13,28,38,0,13,0,13,0,13,0,13,0,13,200,141,0,13,0,13,0,13,0,13,60,94,98,102,23,34,0,13,0,13,0,13,0,13,0,13,0,13,19,32,0,13,0,13,0,13,0,13,21,35,0,13,255,163,0,13,0,13,16,36,0,13,0,13,0,13,0,13,115,104,55,71,0,13,69,102,0,13,0,13,2008,534,1409,827
36085000800,5751,706,0,18,254,283,0,18,84,60,126,153,0,18,0,18,0,18,0,18,99,146,0,18,0,18,0,18,27,42,0,18,0,18,0,18,5,9,36,53,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,70,63,0,18,0,18,0,18,20,28,0,18,451,289,0,18,10,15,0,18,0,18,0,18,0,18,580,250,0,18,826,298,0,18,0,18,0,18,0,18,0,18,0,18,11,17,61,76,0,18,559,445,0,18,0,18,157,87,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,68,89,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,56,84,0,18,17,26,0,18,51,81,26,30,0,18,270,389,0,18,17,27,0,18,0,18,0,18,0,18,0,18,94,146,206,314,0,18,0,18,0,18,0,18,1848,514,1339,503
36085000900,1924,473,0,13,0,13,0,13,102,111,18,21,12,19,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,0,13,0,13,0,13,20,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,12,18,2,5,0,13,86,50,0,13,0,13,0,13,25,28,0,13,131,66,0,13,19,31,0,13,50,60,0,13,0,13,181,89,0,13,155,77,0,13,0,13,0,13,0,13,0,13,0,13,20,31,4,6,0,13,38,47,10,16,0,13,13,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,26,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,26,0,13,12,16,0,13,0,13,11,19,14,15,65,50,0,13,0,13,0,13,0,13,0,13,0,13,5,9,24,27,0,13,0,13,36,40,0,13,0,13,851,345,364,211
36085001100,3106,702,0,13,0,13,0,13,314,204,10,16,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,9,14,43,40,0,13,14,21,0,13,45,37,0,13,67,47,0,13,0,13,0,13,8,13,0,13,0,13,175,76,0,13,223,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,39,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,15,26,0,13,0,13,107,105,0,13,0,13,0,13,0,13,0,13,0,13,17,28,0,13,0,13,0,13,0,13,0,13,0,13,73,96,17,30,0,13,0,13,0,13,0,13,0,13,139,97,0,13,0,13,0,13,0,13,0,13,0,13,43,72,8,12,24,38,0,13,64,73,0,13,0,13,1657,592,613,368
36085001700,1543,364,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,24,0,13,10,16,12,20,12,17,0,13,103,57,0,13,0,13,16,16,0,13,0,13,0,13,112,73,1,2,362,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,12,0,13,7,12,0,13,0,13,9,14,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,65,73,0,13,0,13,0,13,0,13,0,13,39,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,37,0,13,0,13,0,13,0,13,0,13,0,13,29,31,0,13,14,21,0,13,0,13,0,13,0,13,0,13,15,19,0,13,0,13,0,13,0,13,0,13,685,315,279,176
36085001800,525,129,0,13,0,13,0,13,32,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,21,0,13,16,23,16,18,6,8,78,49,0,13,0,13,0,13,5,7,4,5,9,11,0,13,0,13,0,13,0,13,0,13,0,13,133,62,0,13,109,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,14,0,13,12,11,0,13,0,13,0,13,0,13,15,23,33,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,19,0,13,0,13,0,13,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,200,78,29,27
36085002001,2883,514,0,13,134,103,0,13,207,200,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,0,13,0,13,0,13,0,13,47,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,87,101,0,13,0,13,0,13,0,13,37,64,103,77,0,13,21,23,0,13,0,13,0,13,0,13,181,129,0,13,773,363,0,13,0,13,0,13,58,91,0,13,0,13,0,13,9,15,0,13,55,70,13,20,0,13,77,71,0,13,1,7,1,7,0,13,0,13,0,13,0,13,30,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,40,11,60,0,13,143,115,0,13,61,67,0,13,0,13,42,61,0,13,0,13,32,47,8,13,0,13,0,13,0,13,0,13,969,415,401,196
36085002002,3143,388,0,13,20,34,0,13,121,103,55,63,0,13,0,13,12,19,33,38,0,13,0,13,0,13,22,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,87,0,13,0,13,0,13,0,13,0,13,1,2,0,13,11,18,0,13,0,13,0,13,0,13,25,29,0,13,0,13,0,13,0,13,0,13,98,63,0,13,12,21,0,13,0,13,0,13,0,13,103,60,0,13,830,284,0,13,0,13,0,13,10,18,0,13,0,13,0,13,27,43,0,13,249,134,61,52,0,13,193,182,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,213,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,856,275,632,371
36085002100,4854,810,0,13,0,13,0,13,380,209,86,71,0,13,0,13,0,13,0,13,0,13,61,55,0,13,0,13,25,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,54,15,24,0,13,11,21,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13,14,23,26,34,0,13,67,107,0,13,26,32,0,13,94,55,0,13,0,13,0,13,0,13,0,13,0,13,88,63,0,13,225,135,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,32,11,17,8,12,228,218,0,13,9,15,17,21,0,13,0,13,0,13,0,13,0,13,227,213,0,13,0,13,0,13,0,13,114,112,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,113,186,0,13,0,13,0,13,61,94,157,182,0,13,132,108,0,13,0,13,0,13,0,13,10,21,0,13,0,13,77,91,0,13,0,13,45,57,0,13,0,13,2308,562,934,421
36085002700,1843,573,0,13,0,13,0,13,43,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,28,23,16,22,0,13,0,13,0,13,16,34,0,13,63,43,0,13,0,13,0,13,0,13,0,13,0,13,110,70,0,13,190,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,36,0,13,0,13,24,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,24,5,8,0,13,0,13,0,13,0,13,0,13,18,23,0,13,0,13,0,13,0,13,0,13,0,13,10,20,8,12,0,13,0,13,0,13,0,13,0,13,1162,533,244,125
36085002900,4956,862,0,13,0,13,0,13,140,89,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,75,92,0,13,20,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,35,0,13,0,13,0,13,6,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,220,178,0,13,0,13,0,13,0,13,113,156,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,85,0,13,0,13,0,13,0,13,0,13,0,13,292,154,0,13,0,13,0,13,0,13,19,21,24,26,98,91,39,60,29,26,0,13,120,83,0,13,0,13,2996,467,1355,808
36085003300,3758,592,0,13,1,2,0,13,400,279,267,250,163,236,0,13,0,13,0,13,0,13,0,13,0,13,104,108,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,36,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,29,124,90,0,13,40,44,0,13,11,17,0,13,210,142,0,13,37,59,0,13,11,17,0,13,0,13,261,187,1,3,677,273,0,13,4,9,0,13,0,13,13,21,0,13,0,13,0,13,0,13,220,201,0,13,6,10,68,57,0,13,24,39,19,20,0,13,9,14,0,13,0,13,0,13,104,95,0,13,0,13,15,26,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13,69,63,11,18,5,8,0,13,0,13,5,7,0,13,103,69,0,13,0,13,0,13,0,13,16,22,0,13,31,40,14,21,15,20,0,13,27,37,0,13,0,13,1077,326,754,366
36085003600,3189,499,0,13,153,114,0,13,141,97,134,138,30,48,0,13,0,13,90,130,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,49,70,0,13,0,13,11,17,0,13,0,13,0,13,52,49,0,13,69,88,0,13,0,13,0,13,9,13,160,108,0,13,476,251,0,13,27,43,0,13,107,104,0,13,0,13,0,13,11,16,0,13,5,9,12,19,7,11,34,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,132,164,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,132,164,0,13,19,28,0,13,162,203,7,11,0,13,227,249,8,12,0,13,54,92,0,13,0,13,0,13,0,13,0,13,8,13,0,13,157,228,0,13,8,10,1341,424,436,221
36085003900,2319,377,0,13,44,41,0,13,35,34,75,83,75,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,14,0,13,0,13,0,13,7,10,0,13,0,13,146,231,0,13,0,13,0,13,0,13,14,22,0,13,5,8,0,13,14,27,180,162,0,13,0,13,0,13,15,22,0,13,98,72,0,13,0,13,0,13,17,23,0,13,0,13,417,160,6,9,554,236,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,17,0,13,158,129,5,8,0,13,44,57,0,13,0,13,39,47,0,13,0,13,0,13,0,13,0,13,53,47,0,13,0,13,0,13,0,13,0,13,0,13,15,26,0,13,0,13,0,13,0,13,0,13,0,13,38,38,0,13,5,10,13,18,23,44,64,105,0,13,92,80,18,31,0,13,0,13,0,13,0,13,0,13,12,15,58,72,11,16,0,13,0,13,0,13,0,13,707,207,272,139
